creator,version,ns1:name,ns1:desc,lat,lon,ns1:ele,ns1:time,weather
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24462717,127.0771637,85.72214575,2019-04-01T10:47:32.631Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24469592,127.0770837,85.58621805,2019-04-01T10:47:36.626Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24463584,127.0771915,84.96464779,2019-04-01T10:47:54.618Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2446467,127.0773074,83.4913433,2019-04-01T10:48:10.626Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24455911,127.0772777,81.08074515,2019-04-01T10:48:26.640Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24446782,127.0772476,79.84016601,2019-04-01T10:48:40.641Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24438327,127.0773071,79.67316877,2019-04-01T10:48:45.643Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24441701,127.0771909,79.52238424,2019-04-01T10:48:51.622Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24449702,127.0770956,79.45497564,2019-04-01T10:48:54.635Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24458554,127.0770447,79.39086323,2019-04-01T10:48:58.600Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2446802,127.0769941,80.24896529,2019-04-01T10:49:39.634Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24468627,127.0771256,81.95244184,2019-04-01T10:50:06.607Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24465163,127.0772317,82.02382,2019-04-01T10:50:08.612Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2445755,127.0773086,82.14550111,2019-04-01T10:50:11.613Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24465826,127.0773886,82.29202456,2019-04-01T10:50:18.624Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24474299,127.0770865,82.31802043,2019-04-01T10:50:38.618Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2446795,127.0772023,82.4384326,2019-04-01T10:50:48.588Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24492693,127.0774244,81.97640232,2019-04-01T10:52:31.542Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2446788,127.0764527,81.19827391,2019-04-01T10:55:12.568Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24488324,127.0764176,81.15662461,2019-04-01T10:55:23.588Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24467959,127.0764606,81.01828712,2019-04-01T10:55:39.595Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24454515,127.0764993,81.00522072,2019-04-01T10:55:48.589Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24454119,127.0767748,81.833638,2019-04-01T10:56:37.573Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24446505,127.0767123,82.31007169,2019-04-01T10:56:53.616Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24431111,127.0766202,86.30313705,2019-04-01T10:57:18.571Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2441293,127.0766087,87.27037245,2019-04-01T10:57:23.583Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24403035,127.0766292,87.90524673,2019-04-01T10:57:26.592Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2438609,127.076679,89.25678247,2019-04-01T10:57:33.614Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24376755,127.0767338,89.95229663,2019-04-01T10:57:37.598Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2438608,127.076612,92.8045716,2019-04-01T10:57:55.586Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24392699,127.0765355,93.5629425,2019-04-01T10:58:00.585Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24398439,127.0766339,94.8466906,2019-04-01T10:58:10.610Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2440845,127.0766039,99.30620928,2019-04-01T10:59:10.603Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24413456,127.0766996,99.77170744,2019-04-01T10:59:16.597Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24423064,127.076702,100.4592679,2019-04-01T10:59:23.598Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24433005,127.0767348,100.6452292,2019-04-01T10:59:25.610Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24444907,127.076725,100.8277871,2019-04-01T10:59:27.605Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24457074,127.0767179,101.0214233,2019-04-01T10:59:30.613Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2446872,127.0767677,101.2826915,2019-04-01T10:59:33.589Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24453033,127.0768498,101.8548466,2019-04-01T10:59:42.605Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24443133,127.0768401,101.9176858,2019-04-01T10:59:43.588Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24424996,127.0767909,102.1006956,2019-04-01T10:59:48.612Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24422669,127.0766669,102.2065185,2019-04-01T10:59:51.575Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24431271,127.0765622,102.3724485,2019-04-01T10:59:56.589Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24442502,127.0765512,103.3896659,2019-04-01T10:59:59.546Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2443875,127.07667,103.6342544,2019-04-01T11:00:05.593Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24443456,127.0768155,103.8784313,2019-04-01T11:00:14.578Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24454421,127.0768039,103.9170267,2019-04-01T11:00:16.557Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24473202,127.0767557,104.0817781,2019-04-01T11:00:23.560Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24484393,127.0767321,104.7211797,2019-04-01T11:00:26.592Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24475843,127.0768279,106.1614991,2019-04-01T11:00:54.574Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24466976,127.0768922,106.1151475,2019-04-01T11:00:58.615Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24457428,127.0768827,106.0779231,2019-04-01T11:01:01.608Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24453923,127.0767627,106.0384426,2019-04-01T11:01:08.616Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24460097,127.0764502,106.1921989,2019-04-01T11:01:54.572Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24456351,127.0765737,106.4809144,2019-04-01T11:02:09.613Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24450124,127.0766596,108.3617901,2019-04-01T11:02:54.612Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2445683,127.0767433,114.1360963,2019-04-01T11:03:37.616Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24465086,127.076798,115.219854,2019-04-01T11:03:45.606Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.244743,127.0768244,115.7053635,2019-04-01T11:03:49.602Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24483282,127.076862,116.2543243,2019-04-01T11:03:54.610Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24489828,127.0769587,118.19848,2019-04-01T11:04:08.600Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24499243,127.0769487,118.3542873,2019-04-01T11:04:11.616Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24511431,127.0769442,118.5233688,2019-04-01T11:04:15.606Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24521757,127.0769202,118.677216,2019-04-01T11:04:20.598Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24510017,127.0769291,118.7727046,2019-04-01T11:04:25.617Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24498667,127.0769493,118.8051548,2019-04-01T11:04:27.623Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24490533,127.0768984,118.8313893,2019-04-01T11:04:31.597Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24497514,127.0767595,118.8628308,2019-04-01T11:04:36.612Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24503403,127.0766581,118.8756243,2019-04-01T11:04:38.615Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24507344,127.0765515,118.8976277,2019-04-01T11:04:41.631Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24497946,127.0764993,118.9230342,2019-04-01T11:04:50.626Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24481016,127.0764977,118.9271838,2019-04-01T11:04:52.616Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24452614,127.0764163,119.648527,2019-04-01T11:05:53.560Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24443244,127.0766174,123.281851,2019-04-01T11:07:38.631Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24447367,127.0765032,123.810604,2019-04-01T11:07:51.630Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24439421,127.076429,123.9268594,2019-04-01T11:08:08.634Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2444248,127.0763174,124.3927001,2019-04-01T11:08:43.639Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24443013,127.0764492,124.645187,2019-04-01T11:09:02.620Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24448014,127.0765555,125.1184328,2019-04-01T11:09:11.625Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24454615,127.0766721,126.2628183,2019-04-01T11:09:33.612Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24463565,127.0766329,127.3621287,2019-04-01T11:10:08.613Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24458338,127.0765328,127.8231383,2019-04-01T11:10:15.630Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2445035,127.0764613,128.1680427,2019-04-01T11:10:21.601Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24447046,127.0763477,129.5268808,2019-04-01T11:10:48.626Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24442551,127.0762279,129.7654852,2019-04-01T11:10:53.638Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24451822,127.0762691,130.4042683,2019-04-01T11:11:12.637Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24445339,127.0763539,132.3989101,2019-04-01T11:12:06.649Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24447602,127.076467,133.9922704,2019-04-01T11:12:24.635Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24456889,127.0764266,136.4870778,2019-04-01T11:12:40.622Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24466406,127.0764652,139.3032915,2019-04-01T11:13:10.625Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24436539,127.0765412,144.016974,2019-04-01T11:15:00.606Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24444027,127.0764697,143.2783884,2019-04-01T11:15:27.632Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24448632,127.0765727,143.0104957,2019-04-01T11:15:34.630Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24453516,127.0764772,141.8414755,2019-04-01T11:16:14.617Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24452207,127.0766401,141.6350095,2019-04-01T11:16:23.617Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2444341,127.0766946,141.5605115,2019-04-01T11:16:27.617Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.244348,127.0766609,141.15228,2019-04-01T11:16:39.635Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2444595,127.0766716,140.9228794,2019-04-01T11:16:48.633Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24451175,127.0767684,140.6915758,2019-04-01T11:16:58.639Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2444062,127.0767856,139.4376426,2019-04-01T11:17:48.615Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24449,127.0767301,136.0691281,2019-04-01T11:18:49.637Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24450974,127.0766147,135.0819924,2019-04-01T11:19:19.641Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24444971,127.0765272,134.5396397,2019-04-01T11:19:31.637Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24448151,127.0764183,131.0977234,2019-04-01T11:21:12.606Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24457532,127.0764349,130.6124938,2019-04-01T11:21:34.597Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24459432,127.0765492,130.2142739,2019-04-01T11:22:18.603Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24444353,127.0765879,129.8746919,2019-04-01T11:23:38.578Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2444763,127.0763446,130.7810211,2019-04-01T11:24:06.613Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24454893,127.0764199,131.238963,2019-04-01T11:24:13.602Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24455975,127.0765349,133.1577341,2019-04-01T11:25:28.627Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24459452,127.0766394,133.0847504,2019-04-01T11:25:38.632Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24449666,127.0766153,132.9426763,2019-04-01T11:26:04.634Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24446616,127.0765005,132.9233502,2019-04-01T11:26:12.949Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24455583,127.0765303,133.0313997,2019-04-01T11:26:23.614Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24460529,127.0766315,133.7411252,2019-04-01T11:27:19.622Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24471817,127.0767548,133.8982293,2019-04-01T11:27:28.635Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24466258,127.0768645,134.2268409,2019-04-01T11:27:40.622Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24464572,127.0769849,134.3491555,2019-04-01T11:27:44.613Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24467557,127.0771108,134.4375158,2019-04-01T11:27:47.608Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24461496,127.0770151,134.7140046,2019-04-01T11:27:58.599Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24457961,127.076896,134.7576124,2019-04-01T11:28:00.633Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24455481,127.076781,134.8556249,2019-04-01T11:28:04.614Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24448651,127.0768772,135.2496163,2019-04-01T11:28:20.618Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24442864,127.0769766,135.3317966,2019-04-01T11:28:29.629Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24438129,127.0768657,134.426523,2019-04-01T11:28:57.654Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24440096,127.0769829,133.9526762,2019-04-01T11:29:26.649Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24444411,127.0768829,134.7100409,2019-04-01T11:30:02.616Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2444649,127.0767654,134.9578386,2019-04-01T11:30:09.619Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24448513,127.076648,135.1057715,2019-04-01T11:30:14.630Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24450478,127.0767627,136.7696199,2019-04-01T11:31:41.626Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24442629,127.0766946,137.0963365,2019-04-01T11:31:53.664Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24452333,127.0766596,137.3427988,2019-04-01T11:32:54.613Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24461741,127.0766497,137.0070192,2019-04-01T11:33:26.582Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24462614,127.0765326,136.5741889,2019-04-01T11:33:50.605Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24455709,127.0764556,135.5539972,2019-04-01T11:34:14.601Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24464232,127.0765072,134.953529,2019-04-01T11:34:51.641Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24456025,127.0764468,133.9262586,2019-04-01T11:35:08.635Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24450021,127.076533,133.7427575,2019-04-01T11:35:24.636Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24459041,127.0765287,133.4265738,2019-04-01T11:36:03.589Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24461214,127.076414,133.834407,2019-04-01T11:36:24.647Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24458424,127.076551,134.8867435,2019-04-01T11:36:52.640Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24457515,127.076666,135.4045891,2019-04-01T11:36:58.621Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24441639,127.0766864,141.2097769,2019-04-01T11:38:35.542Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24447846,127.076596,141.2222609,2019-04-01T11:38:50.618Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24447537,127.0764808,140.8739826,2019-04-01T11:40:13.596Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24456739,127.0764884,141.1250525,2019-04-01T11:40:55.621Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24447646,127.0765095,141.4380089,2019-04-01T11:41:17.632Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24440663,127.0765931,141.6917714,2019-04-01T11:41:34.618Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24449464,127.0766467,142.332964,2019-04-01T11:42:20.605Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24441817,127.0767387,142.4929427,2019-04-01T11:42:28.600Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24439689,127.076859,142.9481897,2019-04-01T11:42:53.599Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24449028,127.0768226,143.0958193,2019-04-01T11:43:07.586Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24458187,127.0767785,143.243179,2019-04-01T11:43:21.590Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24451465,127.0766939,143.4809068,2019-04-01T11:43:31.608Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24442058,127.0766749,143.5365826,2019-04-01T11:43:36.602Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24448339,127.0765924,143.7471162,2019-04-01T11:43:56.593Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24455872,127.0765283,143.8560699,2019-04-01T11:44:19.598Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24446799,127.0765284,143.5593397,2019-04-01T11:47:30.616Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24448991,127.0766438,142.8668548,2019-04-01T11:47:45.607Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24451171,127.0767773,142.209534,2019-04-01T11:49:18.617Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24442528,127.0768204,142.5002507,2019-04-01T11:50:00.590Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24434097,127.0767416,142.443961,2019-04-01T11:50:41.595Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24448649,127.0766701,142.2876187,2019-04-01T11:50:56.599Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24447739,127.0767916,142.1367569,2019-04-01T11:51:09.578Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24443648,127.0769003,141.7288454,2019-04-01T11:51:30.584Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24446516,127.0770255,139.9187676,2019-04-01T11:51:54.585Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24437809,127.0770908,137.9389042,2019-04-01T11:52:15.651Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24427441,127.07714,137.6315863,2019-04-01T11:52:23.618Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24419184,127.0771914,137.3661761,2019-04-01T11:52:28.625Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24426568,127.0771252,136.9007991,2019-04-01T11:52:36.607Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24435285,127.0770792,135.0188692,2019-04-01T11:52:59.619Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24439614,127.0771786,134.1047359,2019-04-01T11:53:10.622Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24436319,127.0773057,133.7119617,2019-04-01T11:53:15.658Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24430849,127.0774198,133.2888314,2019-04-01T11:53:20.610Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24440808,127.0774027,132.6276483,2019-04-01T11:53:28.625Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24441186,127.0772889,132.3454106,2019-04-01T11:53:32.623Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24427279,127.0772413,132.127548,2019-04-01T11:53:35.614Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.244129,127.0772184,131.9607656,2019-04-01T11:53:37.629Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2440184,127.0772077,131.9423422,2019-04-01T11:53:39.609Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2439229,127.0771973,131.8103278,2019-04-01T11:53:42.636Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24395363,127.0770868,131.1078201,2019-04-01T11:53:48.623Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2440552,127.0770352,130.7490199,2019-04-01T11:53:52.626Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2441713,127.0770513,130.368405,2019-04-01T11:53:57.633Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24429593,127.0770509,129.9268888,2019-04-01T11:54:01.610Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24440602,127.077007,129.6234559,2019-04-01T11:54:04.611Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2444942,127.0769801,129.3196769,2019-04-01T11:54:08.610Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24439411,127.0769934,128.7518235,2019-04-01T11:54:16.616Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24429695,127.0770013,128.6287786,2019-04-01T11:54:20.604Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2443644,127.0769174,128.098485,2019-04-01T11:54:27.614Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24445582,127.0769098,126.0691202,2019-04-01T11:54:33.609Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24446916,127.0767854,124.8256332,2019-04-01T11:55:02.613Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24453569,127.076619,124.4417384,2019-04-01T11:55:15.618Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2444878,127.0767166,121.4663363,2019-04-01T11:56:24.615Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.244392,127.0767447,121.3433325,2019-04-01T11:56:28.599Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24447701,127.0766748,120.6493361,2019-04-01T11:56:41.615Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24434938,127.0767405,117.4506706,2019-04-01T11:57:47.599Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.2445239,127.076667,117.4793528,2019-04-01T11:57:57.607Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24462984,127.0766602,117.6484718,2019-04-01T11:58:05.592Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24434256,127.0765565,119.0312944,2019-04-01T12:00:08.633Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24444059,127.0765318,119.0502353,2019-04-01T12:00:13.607Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24456002,127.0765418,119.1150023,2019-04-01T12:00:23.592Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24445039,127.0766045,119.4606923,2019-04-01T12:00:44.603Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24435605,127.0766579,119.4709349,2019-04-01T12:00:48.618Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24426661,127.0766136,119.4897174,2019-04-01T12:01:08.631Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24418309,127.0767066,119.3850755,2019-04-01T12:01:23.607Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24407762,127.0767283,119.2982084,2019-04-01T12:01:26.591Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24399102,127.0766762,119.2626847,2019-04-01T12:01:31.622Z,4
MapMyRunGPXExporter,1.1,18.18km 하이킹,workout,37.24407452,127.0765721,119.258084,2019-04-01T12:01:36.581Z,4
