"","creator","version","ns1.name","ns1.desc","lat","lon","ns1.ele","ns1.time"
"10872","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24343279,127.0771035,72.43,"2019-04-04T05:05:43.659Z"
"10873","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2434481,127.077105,72.32,"2019-04-04T05:05:44.725Z"
"10874","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24346284,127.0771057,72.2,"2019-04-04T05:05:45.717Z"
"10875","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24347673,127.077106,72.09,"2019-04-04T05:05:46.691Z"
"10876","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24348966,127.0771072,72,"2019-04-04T05:05:47.729Z"
"10877","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24350189,127.0771095,71.92,"2019-04-04T05:05:48.703Z"
"10878","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24351413,127.0771122,71.84,"2019-04-04T05:05:49.733Z"
"10879","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24352622,127.0771142,71.75,"2019-04-04T05:05:50.722Z"
"10880","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24353723,127.0771146,71.67,"2019-04-04T05:05:51.742Z"
"10881","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24354758,127.077113,71.57,"2019-04-04T05:05:52.697Z"
"10882","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24355774,127.0771095,71.45,"2019-04-04T05:05:53.722Z"
"10883","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24356756,127.077105,71.34,"2019-04-04T05:05:54.653Z"
"10884","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24357736,127.0770998,71.22,"2019-04-04T05:05:55.664Z"
"10885","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24358708,127.0770942,71.1,"2019-04-04T05:05:56.728Z"
"10886","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24359698,127.0770883,70.98,"2019-04-04T05:05:57.749Z"
"10887","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24360726,127.0770819,70.85,"2019-04-04T05:05:58.738Z"
"10888","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2436178,127.0770749,70.72,"2019-04-04T05:05:59.701Z"
"10889","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24362927,127.0770666,70.58,"2019-04-04T05:06:00.739Z"
"10890","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2436416,127.0770575,70.43,"2019-04-04T05:06:01.744Z"
"10891","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24365477,127.0770476,70.28,"2019-04-04T05:06:02.652Z"
"10892","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24366798,127.0770378,70.13,"2019-04-04T05:06:03.653Z"
"10893","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2436794,127.0770288,70,"2019-04-04T05:06:04.653Z"
"10894","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24368931,127.077021,69.89,"2019-04-04T05:06:05.653Z"
"10895","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24369859,127.0770139,69.79,"2019-04-04T05:06:06.653Z"
"10896","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24370812,127.0770076,69.7,"2019-04-04T05:06:07.652Z"
"10897","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24371862,127.0770011,69.6,"2019-04-04T05:06:08.652Z"
"10898","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24373009,127.0769943,69.5,"2019-04-04T05:06:09.653Z"
"10899","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24374206,127.076987,69.39,"2019-04-04T05:06:10.653Z"
"10900","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2437541,127.0769803,69.29,"2019-04-04T05:06:11.653Z"
"10901","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24377718,127.0769719,69.13,"2019-04-04T05:06:13.653Z"
"10902","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24381204,127.0769689,68.92,"2019-04-04T05:06:16.652Z"
"10903","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2438241,127.0769694,68.85,"2019-04-04T05:06:17.653Z"
"10904","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24383627,127.0769708,68.79,"2019-04-04T05:06:18.652Z"
"10905","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24384835,127.0769734,68.72,"2019-04-04T05:06:19.652Z"
"10906","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24386016,127.076977,68.66,"2019-04-04T05:06:20.653Z"
"10907","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24387198,127.0769807,68.6,"2019-04-04T05:06:21.703Z"
"10908","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24388463,127.076985,68.53,"2019-04-04T05:06:22.743Z"
"10909","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24389794,127.0769903,68.46,"2019-04-04T05:06:23.672Z"
"10910","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2439112,127.0769952,68.39,"2019-04-04T05:06:24.663Z"
"10911","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2439252,127.0769989,68.31,"2019-04-04T05:06:25.691Z"
"10912","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24393946,127.0770013,68.22,"2019-04-04T05:06:26.747Z"
"10913","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24395311,127.077003,68.13,"2019-04-04T05:06:27.793Z"
"10914","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24396605,127.0770031,68.05,"2019-04-04T05:06:28.722Z"
"10915","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2439782,127.0770015,67.98,"2019-04-04T05:06:29.721Z"
"10916","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24398927,127.0769991,67.91,"2019-04-04T05:06:30.653Z"
"10917","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2440001,127.0769971,67.84,"2019-04-04T05:06:31.713Z"
"10918","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24401192,127.0769959,67.77,"2019-04-04T05:06:32.745Z"
"10919","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24402425,127.0769965,67.69,"2019-04-04T05:06:33.705Z"
"10920","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24404541,127.0770028,67.55,"2019-04-04T05:06:35.744Z"
"10921","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24405499,127.0770082,67.48,"2019-04-04T05:06:36.656Z"
"10922","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24406492,127.0770145,67.41,"2019-04-04T05:06:37.662Z"
"10923","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24408447,127.0770309,67.25,"2019-04-04T05:06:39.672Z"
"10924","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2441036,127.0770477,67.08,"2019-04-04T05:06:42.423Z"
"10925","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24413183,127.0770538,66.86,"2019-04-04T05:06:44.652Z"
"10926","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24414152,127.0770523,66.79,"2019-04-04T05:06:45.652Z"
"10927","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24415066,127.0770501,66.73,"2019-04-04T05:06:46.652Z"
"10928","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24416032,127.077046,66.68,"2019-04-04T05:06:47.652Z"
"10929","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24417165,127.07704,66.68,"2019-04-04T05:06:48.652Z"
"10930","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24418453,127.0770323,66.75,"2019-04-04T05:06:49.657Z"
"10931","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24419825,127.0770238,66.84,"2019-04-04T05:06:50.709Z"
"10932","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24421254,127.0770152,66.92,"2019-04-04T05:06:51.724Z"
"10933","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24422739,127.0770077,67.01,"2019-04-04T05:06:52.673Z"
"10934","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2442426,127.0770017,67.09,"2019-04-04T05:06:53.731Z"
"10935","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24425775,127.0769965,67.16,"2019-04-04T05:06:54.706Z"
"10936","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24427301,127.0769919,67.23,"2019-04-04T05:06:55.698Z"
"10937","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24428801,127.0769882,67.3,"2019-04-04T05:06:56.742Z"
"10938","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24430259,127.0769859,67.36,"2019-04-04T05:06:57.673Z"
"10939","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24431735,127.0769849,67.42,"2019-04-04T05:06:58.682Z"
"10940","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24433246,127.0769855,67.48,"2019-04-04T05:06:59.658Z"
"10941","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2443475,127.0769874,67.53,"2019-04-04T05:07:00.672Z"
"10942","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24436278,127.0769894,67.58,"2019-04-04T05:07:01.733Z"
"10943","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24437831,127.076991,67.64,"2019-04-04T05:07:02.729Z"
"10944","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24439324,127.0769916,67.69,"2019-04-04T05:07:03.721Z"
"10945","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24440749,127.0769914,67.75,"2019-04-04T05:07:04.659Z"
"10946","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24442126,127.0769909,67.8,"2019-04-04T05:07:05.708Z"
"10947","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24443419,127.0769903,67.85,"2019-04-04T05:07:06.703Z"
"10948","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24444663,127.0769894,67.9,"2019-04-04T05:07:07.667Z"
"10949","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24445925,127.0769887,67.95,"2019-04-04T05:07:08.727Z"
"10950","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24447198,127.0769881,68,"2019-04-04T05:07:09.661Z"
"10951","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24448449,127.0769881,68.05,"2019-04-04T05:07:10.701Z"
"10952","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24449604,127.0769888,68.09,"2019-04-04T05:07:11.752Z"
"10953","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24450713,127.0769916,68.13,"2019-04-04T05:07:12.722Z"
"10954","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24451831,127.0769967,68.16,"2019-04-04T05:07:13.725Z"
"10955","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2445293,127.0770031,68.19,"2019-04-04T05:07:14.672Z"
"10956","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24454017,127.0770094,68.22,"2019-04-04T05:07:15.667Z"
"10957","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24455126,127.0770146,68.25,"2019-04-04T05:07:16.709Z"
"10958","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24456244,127.0770184,68.28,"2019-04-04T05:07:17.708Z"
"10959","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24457279,127.0770211,68.32,"2019-04-04T05:07:18.712Z"
"10960","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24458235,127.077023,68.35,"2019-04-04T05:07:19.652Z"
"10961","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24459186,127.0770248,68.39,"2019-04-04T05:07:20.686Z"
"10962","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24460866,127.0770256,68.45,"2019-04-04T05:07:22.662Z"
"10963","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24462121,127.0770226,68.51,"2019-04-04T05:07:24.726Z"
"10964","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24461724,127.0770091,68.52,"2019-04-04T05:07:37.737Z"
"10965","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24461419,127.076997,68.52,"2019-04-04T05:07:40.711Z"
"10966","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24462416,127.0769876,68.58,"2019-04-04T05:07:42.925Z"
"10967","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24463909,127.0769795,68.65,"2019-04-04T05:07:44.683Z"
"10968","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2446561,127.0769701,68.72,"2019-04-04T05:07:46.652Z"
"10969","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24466549,127.076966,68.76,"2019-04-04T05:07:47.653Z"
"10970","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24470109,127.0769568,68.91,"2019-04-04T05:07:50.886Z"
"10971","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2447436,127.0769455,69.08,"2019-04-04T05:07:53.652Z"
"10972","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24475859,127.0769415,69.13,"2019-04-04T05:07:54.651Z"
"10973","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24477288,127.0769387,69.19,"2019-04-04T05:07:55.651Z"
"10974","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24478677,127.0769368,69.24,"2019-04-04T05:07:56.651Z"
"10975","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24480132,127.076935,69.29,"2019-04-04T05:07:57.662Z"
"10976","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24481627,127.076933,69.35,"2019-04-04T05:07:58.662Z"
"10977","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24483159,127.0769314,69.4,"2019-04-04T05:07:59.696Z"
"10978","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24484671,127.0769302,69.46,"2019-04-04T05:08:00.713Z"
"10979","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24486154,127.0769299,69.51,"2019-04-04T05:08:01.727Z"
"10980","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24487603,127.07693,69.56,"2019-04-04T05:08:02.652Z"
"10981","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24488953,127.0769302,69.61,"2019-04-04T05:08:03.662Z"
"10982","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24490179,127.0769308,69.65,"2019-04-04T05:08:04.671Z"
"10983","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24491204,127.0769313,69.69,"2019-04-04T05:08:05.671Z"
"10984","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24492145,127.0769314,69.72,"2019-04-04T05:08:06.651Z"
"10985","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24493065,127.0769306,69.75,"2019-04-04T05:08:07.747Z"
"10986","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24494597,127.0769271,69.81,"2019-04-04T05:08:09.672Z"
"10987","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24496053,127.0769208,69.86,"2019-04-04T05:08:11.714Z"
"10988","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24496998,127.0769182,69.9,"2019-04-04T05:08:12.666Z"
"10989","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24498023,127.0769165,69.93,"2019-04-04T05:08:13.721Z"
"10990","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24499018,127.0769155,69.97,"2019-04-04T05:08:14.741Z"
"10991","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24499967,127.0769154,70,"2019-04-04T05:08:15.702Z"
"10992","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24501658,127.0769193,70.06,"2019-04-04T05:08:17.748Z"
"10993","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24502532,127.0769234,70.1,"2019-04-04T05:08:18.741Z"
"10994","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2450345,127.0769288,70.13,"2019-04-04T05:08:19.711Z"
"10995","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24504386,127.0769352,70.17,"2019-04-04T05:08:20.700Z"
"10996","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24505295,127.0769423,70.21,"2019-04-04T05:08:21.733Z"
"10997","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2450618,127.0769496,70.25,"2019-04-04T05:08:22.715Z"
"10998","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24507078,127.0769572,70.29,"2019-04-04T05:08:23.732Z"
"10999","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24507948,127.0769651,70.33,"2019-04-04T05:08:24.659Z"
"11000","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24508724,127.0769728,70.36,"2019-04-04T05:08:25.727Z"
"11001","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2450948,127.0769813,70.4,"2019-04-04T05:08:26.737Z"
"11002","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24510268,127.0769906,70.44,"2019-04-04T05:08:27.699Z"
"11003","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24511172,127.0770011,70.48,"2019-04-04T05:08:28.728Z"
"11004","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24512163,127.0770138,70.54,"2019-04-04T05:08:29.750Z"
"11005","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24513222,127.0770281,70.59,"2019-04-04T05:08:30.733Z"
"11006","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24514346,127.0770435,70.66,"2019-04-04T05:08:31.741Z"
"11007","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24515566,127.0770587,70.73,"2019-04-04T05:08:32.721Z"
"11008","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24516816,127.0770725,70.8,"2019-04-04T05:08:33.746Z"
"11009","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2451811,127.0770865,70.87,"2019-04-04T05:08:34.737Z"
"11010","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24519335,127.0771009,70.95,"2019-04-04T05:08:35.741Z"
"11011","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24520478,127.0771165,71.02,"2019-04-04T05:08:36.750Z"
"11012","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24521545,127.0771325,71.1,"2019-04-04T05:08:37.671Z"
"11013","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24522588,127.0771476,71.17,"2019-04-04T05:08:38.651Z"
"11014","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24523695,127.0771615,71.24,"2019-04-04T05:08:39.724Z"
"11015","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24524922,127.0771737,71.33,"2019-04-04T05:08:40.849Z"
"11016","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24526256,127.077184,71.41,"2019-04-04T05:08:41.735Z"
"11017","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24527684,127.0771927,71.5,"2019-04-04T05:08:42.737Z"
"11018","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.245292,127.0772001,71.6,"2019-04-04T05:08:43.662Z"
"11019","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24530757,127.0772061,71.69,"2019-04-04T05:08:44.717Z"
"11020","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24532421,127.0772107,71.79,"2019-04-04T05:08:45.742Z"
"11021","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24534171,127.077215,71.9,"2019-04-04T05:08:46.651Z"
"11022","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24535912,127.0772191,72,"2019-04-04T05:08:47.736Z"
"11023","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24537488,127.0772238,72.1,"2019-04-04T05:08:48.723Z"
"11024","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24538799,127.0772292,72.19,"2019-04-04T05:08:49.741Z"
"11025","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24539789,127.0772346,72.26,"2019-04-04T05:08:50.747Z"
"11026","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24540973,127.0772464,72.35,"2019-04-04T05:08:52.736Z"
"11027","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24541474,127.0772629,72.42,"2019-04-04T05:08:54.681Z"
"11028","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24541638,127.077285,72.48,"2019-04-04T05:08:56.747Z"
"11029","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24541763,127.0772967,72.52,"2019-04-04T05:08:57.807Z"
"11030","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24541947,127.0773096,72.56,"2019-04-04T05:08:58.713Z"
"11031","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24542153,127.077323,72.61,"2019-04-04T05:08:59.734Z"
"11032","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24542346,127.0773363,72.65,"2019-04-04T05:09:00.703Z"
"11033","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24542532,127.0773498,72.69,"2019-04-04T05:09:01.750Z"
"11034","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24542718,127.0773638,72.74,"2019-04-04T05:09:02.746Z"
"11035","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24542899,127.0773784,72.79,"2019-04-04T05:09:03.738Z"
"11036","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24543034,127.0773929,72.83,"2019-04-04T05:09:04.738Z"
"11037","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24543119,127.0774076,72.87,"2019-04-04T05:09:05.660Z"
"11038","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24543162,127.0774218,72.91,"2019-04-04T05:09:06.720Z"
"11039","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24543175,127.0774356,72.95,"2019-04-04T05:09:07.687Z"
"11040","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24543173,127.0774495,72.98,"2019-04-04T05:09:08.726Z"
"11041","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2454324,127.0774643,73.02,"2019-04-04T05:09:09.714Z"
"11042","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24543371,127.0774782,73.07,"2019-04-04T05:09:10.737Z"
"11043","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24543701,127.0774985,73.14,"2019-04-04T05:09:12.661Z"
"11044","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24544206,127.0775081,73.19,"2019-04-04T05:09:14.738Z"
"11045","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24544881,127.0775163,73.25,"2019-04-04T05:09:16.670Z"
"11046","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24546162,127.0775145,73.34,"2019-04-04T05:09:18.697Z"
"11047","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24547389,127.0775189,73.43,"2019-04-04T05:09:20.716Z"
"11048","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24548464,127.0775311,73.53,"2019-04-04T05:09:22.675Z"
"11049","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24549374,127.0775477,73.61,"2019-04-04T05:09:24.650Z"
"11050","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24550216,127.0775678,73.7,"2019-04-04T05:09:26.739Z"
"11051","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.24550666,127.0775776,73.74,"2019-04-04T05:09:27.745Z"
"11052","MapMyRunGPXExporter",1.1,"Walked 4.88 km on 04/04/19","workout",37.2455163,127.0775949,73.83,"2019-04-04T05:09:29.695Z"
